Year,Cause,Sex,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
1984,B523,2,0,0,1,4,2,5,1,3,4,7,2,7,4,4,3,1,4,5,1,4,4,2,,,0,0,0,0,0
1984,B524,1,0,2,8,6,9,54,167,242,215,166,119,98,57,70,51,42,38,40,36,16,15,9,,,1,0,0,0,0
1984,B524,2,0,2,4,2,1,12,20,23,35,19,25,15,15,9,3,5,4,7,3,2,1,0,,,0,0,0,0,0
1984,B529,1,202,85,48,37,31,92,159,284,499,472,451,426,375,346,349,385,391,445,424,452,415,470,,,3,0,0,13,189
1984,B529,2,157,67,30,19,15,35,33,51,62,68,61,73,79,87,90,128,158,192,248,300,367,676,,,0,2,2,7,146
1984,B53,1,2,0,0,1,0,0,1,2,4,3,5,6,6,8,6,5,9,6,9,6,4,3,,,0,0,0,0,2
1984,B53,2,1,0,1,0,0,0,1,3,3,5,3,1,3,4,5,6,6,5,7,6,5,14,,,0,1,0,0,0
1984,B54,1,0,0,0,0,0,6,171,1365,2784,2767,2358,1931,1470,1313,1269,1489,1355,1212,1239,939,614,390,,,17,0,0,0,0
1984,B54,2,0,0,0,0,0,1,54,327,550,613,654,629,572,549,517,552,454,387,303,208,133,92,,,2,0,0,0,0
1984,B55,1,134,67,60,23,23,71,149,1144,2443,2651,2075,1576,1104,835,677,540,434,254,210,119,79,55,,,36,13,3,5,113
1984,B55,2,103,56,50,37,25,84,125,392,763,708,516,412,310,222,157,159,149,114,106,100,83,58,,,22,9,1,4,89
1984,B56,1,36,16,5,6,0,14,39,154,299,372,344,249,180,119,130,107,103,99,65,38,33,30,,,15,6,0,2,28
1984,B56,2,24,11,9,6,3,11,11,28,92,92,73,91,57,58,53,49,36,32,34,29,19,32,,,2,2,0,0,22
1984,B560,1,36,16,5,6,0,14,39,126,251,317,294,208,158,106,115,105,94,90,61,37,32,26,,,15,6,0,2,28
1984,B560,2,24,11,9,6,3,11,11,28,90,92,73,89,57,58,52,49,36,31,34,29,18,32,,,2,2,0,0,22
1984,B561,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,4,1,4,1,2,0,1,4,,,0,0,0,0,0
1984,B561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1984,B569,1,0,0,0,0,0,0,0,28,47,55,49,37,22,13,11,1,5,8,2,1,0,0,,,0,0,0,0,0
1984,B569,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,,,0,0,0,0,0
1985,140,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4,6,12,16,13,13,13,,,0,0,0,0,0
1985,140,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,4,9,9,,,0,0,0,0,0
1985,141,1,0,0,0,0,0,0,0,0,2,5,6,20,41,59,105,177,190,202,196,159,49,59,,,0,0,0,0,0
1985,141,2,0,0,0,0,0,0,0,1,2,1,4,11,16,24,32,62,88,107,67,72,57,61,,,0,0,0,0,0
1985,1410,1,0,0,0,0,0,0,0,0,0,0,1,1,5,10,16,25,21,20,19,12,6,6,,,0,0,0,0,0
1985,1410,2,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,6,10,11,9,4,4,1,,,0,0,0,0,0
1985,142,1,0,0,0,0,0,0,0,0,0,2,3,7,7,11,23,33,42,45,52,53,37,32,,,0,0,0,0,0
1985,142,2,0,0,0,0,0,0,0,0,0,3,5,2,10,7,6,22,30,26,31,25,22,48,,,0,0,0,0,0
1985,143,1,0,0,0,0,0,1,1,0,0,1,1,0,1,5,7,12,8,18,12,9,9,6,,,0,0,0,0,0
1985,143,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,5,7,15,13,11,12,,,0,0,0,0,0
1985,144,1,0,0,0,0,0,0,0,0,0,0,1,2,8,20,28,41,55,46,41,22,17,8,,,0,0,0,0,0
1985,144,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,6,17,21,23,12,11,16,,,0,0,0,0,0
1985,145,1,0,0,0,0,0,0,0,0,0,1,3,4,19,43,69,108,121,122,117,90,51,50,,,0,0,0,0,0
1985,145,2,1,0,0,0,0,0,0,0,0,0,0,0,8,11,16,37,67,68,80,72,63,95,,,0,1,0,0,0
1985,146,1,0,0,0,0,0,0,0,0,2,0,6,9,27,46,66,120,141,125,109,54,45,30,,,0,0,0,0,0
1985,146,2,0,0,0,0,0,0,0,0,0,0,0,2,9,13,16,39,45,62,45,28,18,19,,,0,0,0,0,0
1985,1460,1,0,0,0,0,0,0,0,0,1,0,4,7,14,21,40,58,68,49,55,28,23,12,,,0,0,0,0,0
1985,1460,2,0,0,0,0,0,0,0,0,0,0,0,2,7,7,8,25,21,38,22,11,7,6,,,0,0,0,0,0
1985,147,1,0,0,0,0,0,0,1,4,5,4,9,8,16,38,26,57,66,70,68,35,16,10,,,0,0,0,0,0
1985,147,2,0,0,0,0,0,1,1,6,1,4,3,12,6,14,17,19,24,38,22,16,15,14,,,0,0,0,0,0
1985,148,1,0,0,0,0,0,0,0,0,0,0,0,2,5,24,30,77,105,104,74,47,31,11,,,0,0,0,0,0
1985,148,2,0,0,1,0,0,0,0,0,0,2,0,2,2,4,10,15,32,32,19,15,7,7,,,0,0,0,0,0
1985,149,1,0,0,0,0,0,0,0,0,0,1,5,12,24,48,92,123,177,186,159,100,59,30,,,0,0,0,0,0
1985,149,2,0,0,0,0,0,0,0,0,1,1,1,3,6,14,32,54,71,80,71,56,25,24,,,0,0,0,0,0
1985,1533,1,0,0,0,0,0,0,0,1,1,0,1,3,8,10,37,62,100,136,161,149,123,103,,,0,0,0,0,0
1985,1533,2,0,0,0,0,0,0,0,0,3,0,3,4,6,12,25,43,79,101,106,154,135,205,,,0,0,0,0,0
1985,1540,1,0,0,0,0,0,0,0,0,0,5,2,4,5,22,28,61,99,108,110,86,74,72,,,0,0,0,0,0
1985,1540,2,0,0,0,0,0,0,0,1,1,3,1,5,2,13,26,46,78,79,114,102,96,124,,,0,0,0,0,0
1985,1541,1,0,0,0,0,0,0,0,0,6,6,11,24,34,85,153,289,439,517,622,530,395,356,,,0,0,0,0,0
1985,1541,2,0,0,0,0,0,0,0,2,3,6,8,20,37,53,87,186,288,356,442,461,451,626,,,0,0,0,0,0
1985,1551,1,0,0,0,0,0,0,0,0,0,2,5,6,12,14,23,33,54,53,78,65,42,23,,,0,0,0,0,0
1985,1551,2,0,0,0,0,0,0,0,1,1,1,4,5,5,11,20,36,56,67,80,57,50,51,,,0,0,0,0,0
1985,1552,1,1,2,1,0,0,0,3,2,4,3,7,14,25,45,75,129,183,236,270,233,180,113,,,1,0,0,0,1
1985,1552,2,2,0,1,0,0,1,0,2,4,2,7,12,18,25,55,54,132,155,212,219,182,227,,,0,0,0,0,2
1985,156,1,0,0,0,0,0,0,0,0,1,2,4,11,13,31,53,101,183,259,291,285,204,148,,,0,0,0,0,0
1985,156,2,0,0,0,0,0,0,0,0,0,0,9,8,25,46,89,143,242,334,437,463,457,444,,,0,0,0,0,0
1985,1560,1,0,0,0,0,0,0,0,0,0,0,1,2,0,7,20,38,54,85,120,119,97,54,,,0,0,0,0,0
1985,1560,2,0,0,0,0,0,0,0,0,0,0,4,6,16,32,60,100,147,221,265,283,275,271,,,0,0,0,0,0
1985,158,1,0,0,0,0,0,0,1,1,4,4,7,3,6,12,11,32,37,51,42,43,18,14,,,0,0,0,0,0
1985,158,2,0,1,0,0,0,1,0,0,0,2,2,3,3,8,20,18,30,40,40,27,32,34,,,0,0,0,0,0
1985,159,1,0,0,0,0,0,0,0,0,3,0,5,13,10,15,36,49,84,127,160,148,129,130,,,0,0,0,0,0
1985,159,2,0,0,0,0,0,0,0,0,0,0,3,7,6,10,24,42,69,92,147,209,182,312,,,2,0,0,0,0
1985,160,1,0,0,1,0,0,1,1,2,2,2,2,7,5,12,31,25,44,36,40,33,22,20,,,0,0,0,0,0
1985,160,2,0,0,0,0,0,1,0,0,2,2,2,5,3,7,8,19,20,20,25,24,24,25,,,0,0,0,0,0
1985,1600,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3,3,5,9,5,1,,,0,0,0,0,0
1985,1600,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,3,1,3,3,2,,,0,0,0,0,0
1985,1602,1,0,0,0,0,0,0,0,1,1,0,2,2,1,7,20,15,24,18,20,15,12,9,,,0,0,0,0,0
1985,1602,2,0,0,0,0,0,0,0,0,2,1,1,1,0,5,6,11,15,13,17,12,11,12,,,0,0,0,0,0
1985,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,14,11,5,9,7,4,,,0,0,0,0,0
1985,1610,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,,,0,0,0,0,0
1985,163,1,0,0,0,0,0,0,0,0,0,0,1,1,2,8,12,33,41,46,55,53,25,14,,,0,0,0,0,0
1985,163,2,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,8,11,12,11,13,7,9,,,0,0,0,0,0
1985,164,1,0,0,0,0,0,1,0,3,12,10,9,14,18,14,12,22,19,30,25,13,17,9,,,0,0,0,0,0
1985,164,2,1,1,0,0,0,0,0,2,5,8,4,1,8,5,15,18,14,11,27,23,17,10,,,0,0,0,0,1
1985,165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,0,0,,,0,1,0,0,0
1985,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0
1985,171,1,4,2,4,2,7,10,21,21,39,53,60,68,55,54,94,87,146,169,164,120,92,83,,,0,0,0,1,3
1985,171,2,3,2,3,3,2,6,8,31,43,47,42,50,68,79,105,129,183,155,185,149,134,109,,,0,0,1,0,2
1985,175,1,0,0,0,0,0,0,0,0,1,1,1,5,7,13,16,27,36,39,39,41,34,30,,,0,0,0,0,0
1985,179,2,0,0,0,0,0,0,0,1,1,2,13,19,45,59,126,213,334,445,472,446,366,414,,,0,0,0,0,0
1985,182,2,0,0,0,0,0,0,0,0,0,2,5,10,26,53,85,209,436,537,588,482,305,265,,,0,0,0,0,0
1985,1830,2,0,0,0,0,0,1,3,22,17,36,59,134,269,488,758,1156,1626,1717,1760,1481,1066,764,,,0,0,0,0,0
1985,184,2,0,0,0,0,0,0,0,0,1,4,9,3,16,19,35,55,91,109,146,170,155,248,,,1,0,0,0,0
1985,187,1,0,0,0,0,0,0,0,1,0,2,1,3,9,9,12,22,26,35,27,29,35,30,,,0,0,0,0,0
1985,1877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,0,,,0,0,0,0,0
1985,189,1,5,1,2,4,1,8,5,5,4,9,24,67,132,229,371,587,809,878,849,740,481,305,,,0,0,0,0,5
1985,189,2,4,1,1,4,3,18,5,5,6,8,16,46,71,91,171,275,432,488,604,510,446,389,,,0,0,0,0,4
1985,1890,1,5,1,2,4,1,8,5,4,4,9,24,67,131,222,360,562,771,836,796,686,451,274,,,0,0,0,0,5
1985,1890,2,4,1,1,4,3,18,5,5,6,7,16,45,67,89,162,259,412,446,551,473,396,348,,,0,0,0,0,4
1985,1891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,13,6,10,9,3,4,,,0,0,0,0,0
1985,1891,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,12,12,9,4,5,,,0,0,0,0,0
1985,1892,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,18,24,28,28,19,20,,,0,0,0,0,0
1985,1892,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,4,7,14,29,15,26,26,,,0,0,0,0,0
1985,190,1,2,0,1,4,2,1,0,1,1,1,4,1,4,3,4,8,16,15,18,7,13,12,,,0,1,0,0,1
1985,190,2,1,0,2,2,2,3,0,0,1,1,1,2,3,2,5,10,15,15,17,15,9,28,,,0,0,0,0,1
1985,192,1,1,1,0,0,0,0,0,1,1,6,6,7,9,7,13,11,16,15,13,14,5,2,,,0,0,0,0,1
1985,192,2,0,3,1,0,2,6,2,3,2,1,7,3,2,8,4,11,12,18,15,17,9,10,,,0,0,0,0,0
1985,193,1,0,0,0,0,0,0,0,0,1,3,9,4,10,9,22,31,50,44,56,44,38,27,,,0,0,0,0,0
1985,193,2,0,0,0,0,0,0,0,1,1,2,5,3,8,15,19,34,64,72,108,103,76,98,,,0,0,0,0,0
1985,194,1,11,10,15,23,15,40,5,9,9,12,8,14,3,11,16,29,23,27,29,21,6,4,,,0,0,0,3,8
1985,194,2,5,7,14,8,11,19,10,5,2,9,6,6,16,12,18,19,30,28,21,14,10,12,,,0,0,0,0,5
1985,195,1,1,0,0,0,0,0,1,2,4,3,8,15,27,43,109,137,215,202,216,167,119,126,,,0,1,0,0,0
1985,195,2,1,0,2,2,2,1,1,2,2,2,3,15,18,32,43,96,131,184,188,237,228,324,,,0,0,0,0,1
1985,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,199,1,3,0,3,3,0,4,9,29,31,49,101,184,274,453,872,1540,2327,2615,2667,2304,1615,1296,,,1,0,0,1,2
1985,199,2,3,2,5,4,2,5,6,6,25,52,80,155,240,409,687,1108,1702,1919,2170,2168,1951,2238,,,3,0,1,1,1
1985,200,1,0,0,1,2,2,12,12,32,41,50,53,62,71,91,86,160,245,302,271,273,162,118,,,0,0,0,0,0
1985,200,2,0,1,0,1,2,2,3,8,18,24,21,24,37,45,80,146,207,245,290,281,236,196,,,0,0,0,0,0
1985,2000,1,0,0,0,1,0,0,0,5,10,21,20,31,38,55,40,77,126,158,137,127,74,51,,,0,0,0,0,0
1985,2000,2,0,0,0,0,0,0,1,2,9,14,8,10,14,24,44,74,115,136,159,144,117,94,,,0,0,0,0,0
1985,2001,1,0,0,0,0,1,3,4,9,13,16,12,13,15,27,34,68,89,112,104,125,76,57,,,0,0,0,0,0
1985,2001,2,0,0,0,0,0,1,1,1,7,8,12,10,15,11,25,56,68,84,92,113,102,81,,,0,0,0,0,0
1985,2002,1,0,0,1,1,1,9,7,15,17,7,14,9,5,1,2,4,7,3,8,4,1,1,,,0,0,0,0,0
1985,2002,2,0,0,0,1,2,1,1,3,0,0,0,2,2,3,1,3,2,4,4,5,3,1,,,0,0,0,0,0
1985,202,1,1,1,2,3,3,11,16,29,48,73,112,150,195,230,329,483,737,864,914,889,588,408,,,0,0,0,0,1
1985,202,2,3,3,0,1,3,9,8,10,22,43,56,68,110,134,209,359,586,721,848,901,763,705,,,1,2,0,0,1
1985,203,1,1,0,0,0,0,0,0,0,0,5,11,25,59,69,177,322,518,640,742,593,448,325,,,0,1,0,0,0
1985,203,2,0,0,0,0,0,0,0,0,0,1,4,21,33,75,154,250,427,546,689,693,537,454,,,0,0,0,0,0
1985,2030,1,1,0,0,0,0,0,0,0,0,5,10,24,56,68,174,318,514,635,739,590,445,323,,,0,1,0,0,0
1985,2030,2,0,0,0,0,0,0,0,0,0,1,4,20,33,74,150,249,422,542,685,691,535,449,,,0,0,0,0,0
1985,204,1,4,10,11,13,12,93,88,83,55,38,24,37,35,46,88,182,274,354,389,435,347,330,,,0,1,0,1,2
1985,204,2,5,7,5,12,13,65,57,34,33,26,20,22,21,32,36,99,151,181,257,298,310,428,,,1,0,0,1,4
1985,2040,1,2,9,11,13,11,90,85,79,53,37,20,29,22,16,24,27,45,43,56,55,42,32,,,0,0,0,1,1
1985,2040,2,4,7,5,12,13,64,57,33,32,23,18,16,19,18,16,37,37,26,38,49,45,49,,,1,0,0,1,3
1985,205,1,3,7,9,12,9,25,26,49,60,87,111,126,156,133,185,264,424,527,567,508,366,309,,,1,0,0,0,3
1985,205,2,5,2,5,2,5,17,30,39,52,80,91,92,124,131,159,226,321,416,446,464,388,447,,,0,1,0,0,4
1985,2050,1,2,6,7,7,7,15,24,35,47,53,66,65,92,77,112,173,292,362,395,343,231,192,,,0,0,0,0,2
1985,2050,2,5,2,4,1,5,14,23,34,44,59,53,60,84,81,103,148,203,293,309,322,236,262,,,0,1,0,0,4
1985,206,1,1,0,1,1,0,1,1,5,2,5,4,0,3,2,4,9,17,20,22,32,16,15,,,0,0,0,0,1
1985,206,2,2,1,3,0,0,0,3,2,0,2,2,1,3,4,9,5,9,12,16,25,24,26,,,0,0,0,0,2
1985,207,1,0,1,0,0,1,4,2,1,2,1,4,4,2,5,6,9,14,19,21,15,8,13,,,0,0,0,0,0
1985,207,2,0,0,1,0,0,0,0,0,0,1,0,1,1,2,5,5,8,16,16,17,16,9,,,0,0,0,0,0
1985,208,1,4,5,7,7,6,26,28,27,39,39,43,43,59,70,88,127,209,276,348,316,263,207,,,0,0,0,0,4
1985,208,2,7,5,4,2,3,19,16,20,22,31,35,31,39,59,58,111,149,214,255,321,266,308,,,0,0,0,1,6
1985,235,1,2,0,0,0,0,0,0,1,1,0,0,2,0,2,1,1,10,4,5,12,5,1,,,0,1,0,1,0
1985,235,2,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,5,13,3,10,9,9,16,,,0,0,0,0,1
1985,236,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0
1985,236,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,,,0,0,0,0,0
1985,237,1,0,0,0,0,0,1,4,6,4,8,8,4,4,5,2,7,14,6,9,1,2,2,,,0,0,0,0,0
1985,237,2,1,0,0,2,0,1,3,7,2,8,8,3,4,8,7,7,9,13,3,4,4,1,,,0,1,0,0,0
1985,238,1,1,2,2,0,1,0,0,2,1,4,2,4,7,5,20,28,42,54,91,96,84,86,,,0,0,0,0,1
1985,238,2,8,0,0,0,0,0,3,1,2,1,0,7,8,4,7,30,44,55,81,94,107,145,,,0,6,1,1,0
1985,239,1,10,9,7,3,10,21,13,11,19,39,23,51,54,58,96,133,160,215,256,231,192,192,,,1,3,1,1,5
1985,239,2,16,5,2,5,4,19,13,12,12,24,30,38,32,42,59,91,143,202,262,287,309,398,,,1,3,2,3,8
1985,415+,1,2,0,0,0,0,1,0,0,0,3,0,0,0,1,2,1,2,2,3,2,3,5,,,0,0,0,0,2
1985,415+,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,7,3,5,,,0,0,0,0,3
1985,416,1,84,2,1,0,2,4,4,10,10,7,19,30,26,37,40,65,81,120,138,143,92,79,,,0,7,50,17,10
1985,416,2,59,3,2,0,0,5,6,14,15,25,32,33,35,33,52,68,72,114,141,98,104,112,,,0,3,34,10,12
1985,420+,1,145,29,13,10,7,33,38,138,194,320,461,701,960,1557,2546,4262,6442,7983,9465,10036,9701,13151,,,35,6,21,20,98
1985,420+,2,144,33,13,7,14,35,44,58,92,134,175,247,362,525,927,1746,3158,4591,7125,10102,13303,30553,,,51,8,13,15,108
1985,B00,1,22958,1584,1109,829,719,2430,3055,10831,17331,18213,19141,20561,22933,29181,44139,72223,105488,130265,152752,152649,127223,141653,,,491,8429,4055,2464,8010
1985,B00,2,17072,1253,832,560,453,1738,1710,4237,5536,6516,7982,9878,12443,17073,26241,42969,65800,86484,113145,137500,151476,277398,,,386,6533,2848,1850,5841
1985,B01,1,60,3,4,3,2,1,1,0,3,5,15,12,3,7,7,11,3,12,25,17,15,24,,,0,0,0,1,59
1985,B01,2,46,5,2,3,0,2,1,0,1,0,0,2,3,4,4,2,13,17,14,25,29,50,,,0,0,0,0,46
1985,B010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
1985,B010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B012,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,,,0,0,0,0,1
1985,B012,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,0,0,0,0,0
1985,B013,1,4,0,0,0,1,0,0,0,2,1,6,4,1,3,4,5,3,3,11,8,6,8,,,0,0,0,0,4
1985,B013,2,3,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,9,4,8,10,7,9,,,0,0,0,0,3
1985,B014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,,,0,0,0,0,0
1985,B014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,,,0,0,0,0,0
1985,B015,1,6,2,3,1,0,0,1,0,1,3,7,7,0,1,3,3,0,3,3,4,7,13,,,0,0,0,1,5
1985,B015,2,4,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,4,4,7,11,30,,,0,0,0,0,4
1985,B016,1,49,1,0,1,0,0,0,0,0,1,0,1,2,2,0,1,0,4,7,5,1,3,,,0,0,0,0,49
1985,B016,2,39,2,1,1,0,1,0,0,1,0,0,0,1,2,0,1,2,7,2,7,11,8,,,0,0,0,0,39
1985,B019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B02,1,4,1,0,0,0,0,0,2,9,18,39,47,53,67,79,102,120,116,109,126,126,116,,,1,0,0,0,4
1985,B02,2,0,1,1,0,0,0,2,6,8,11,14,17,18,14,23,32,45,70,94,97,81,83,,,0,0,0,0,0
1985,B020,1,2,0,0,0,0,0,0,1,3,8,31,38,31,51,65,87,105,94,88,103,109,96,,,1,0,0,0,2
1985,B020,2,0,0,0,0,0,0,0,3,3,4,9,11,9,9,17,23,29,54,68,72,60,70,,,0,0,0,0,0
1985,B021,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,3,,,0,0,0,0,0
1985,B021,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,,,0,0,0,0,0
1985,B022,1,1,1,0,0,0,0,0,0,1,3,0,3,4,5,4,4,1,1,2,1,1,0,,,0,0,0,0,1
1985,B022,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,3,2,1,2,0,,,0,0,0,0,0
1985,B023,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,2,1,,,0,0,0,0,0
1985,B023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,,,0,0,0,0,0
1985,B024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,4,3,4,2,2,,,0,0,0,0,0
1985,B024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,6,4,3,3,,,0,0,0,0,0
1985,B025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,,,0,0,0,0,0
1985,B025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,,,0,0,0,0,0
1985,B029,1,1,0,0,0,0,0,0,1,5,6,8,5,14,9,8,9,7,16,13,15,10,13,,,0,0,0,0,1
1985,B029,2,0,1,0,0,0,0,1,3,5,6,5,5,8,3,6,6,10,11,18,17,11,9,,,0,0,0,0,0
1985,B03,1,235,50,22,14,10,14,12,21,36,77,114,171,159,179,264,465,757,927,1240,1309,1210,1430,,,1,2,2,0,231
1985,B03,2,164,33,20,10,9,25,14,38,31,62,88,77,96,121,197,345,538,774,945,1426,1683,3007,,,2,3,4,1,156
1985,B030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B030,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0
1985,B032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0,0
1985,B032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1985,B034,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2
1985,B034,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1
1985,B035,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,,,0,0,0,0,0
1985,B035,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,,,0,0,0,0,0
1985,B036,1,45,17,7,5,4,2,4,7,7,4,2,2,4,2,3,2,4,1,2,3,0,0,,,0,1,0,0,44
1985,B036,2,24,11,9,5,3,10,2,7,1,2,7,2,3,5,3,4,4,6,8,1,6,7,,,0,0,0,0,24
1985,B037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,2,2,0,,,0,0,0,0,0
1985,B037,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,1,3,,,0,0,0,0,0
1985,B038,1,178,31,13,8,5,10,7,12,22,48,70,107,123,155,232,428,710,863,1179,1256,1163,1396,,,1,0,0,0,178
1985,B038,2,125,20,7,3,5,12,12,24,28,47,69,66,89,100,180,327,504,721,889,1377,1633,2925,,,2,0,0,0,125
1985,B039,1,10,1,2,1,1,2,1,2,7,24,42,62,32,21,26,34,42,62,54,48,45,33,,,0,1,2,0,7
1985,B039,2,14,2,4,2,1,3,0,7,2,11,12,9,4,15,14,14,29,44,47,44,43,70,,,0,3,4,1,6
1985,B04,1,64,17,9,4,5,21,10,21,45,63,82,88,91,78,65,83,117,122,120,98,62,76,,,0,2,0,12,50
1985,B04,2,41,7,6,6,0,9,7,24,40,39,37,46,31,39,42,71,96,100,116,107,92,174,,,2,1,1,7,32
1985,B040,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0
